isapercent,mean
0.0,27.172347656754315
2.0,31.66582458428072
4.0,31.19201991124137
6.0,30.55568501728917
8.0,30.276965900992533
10.0,30.906560217928966
12.0,30.824682621842822
14.0,30.774448210536324
16.0,30.38099579305647
18.0,30.462684625902664
20.0,30.220531672261224
22.0,30.520771172283965
24.0,30.21920747329513
26.0,29.886988652526586
28.0,30.561544786944715
30.0,29.978576582991625
32.0,29.500007212693973
34.0,30.35526253451568
36.0,29.96072623864078
38.0,29.4982362181854
40.0,30.273611593346338
42.0,30.385220435882598
44.0,29.523662851677347
46.0,30.342487360279375
48.0,30.523760286029688
50.0,31.677229441558996
52.0,29.969166313402983
54.0,30.77406244762903
56.0,29.92372001812681
58.0,30.510663895878604
60.0,30.602120077966525
62.0,30.333601834661295
64.0,30.7155034908225
66.0,31.41871618706935
68.0,30.607044127292635
70.0,30.855461775533776
72.0,30.86572295403533
74.0,30.71017460598049
76.0,31.1826990824793
78.0,31.156281129883492
80.0,31.08324781425602
82.0,30.714435718685486
84.0,30.91927994448495
86.0,30.557020734706274
88.0,31.0441570959964
90.0,30.976578565353282
92.0,30.842427931280355
94.0,29.93420989345279
96.0,29.26413924043999
98.0,29.28580833297425
100.0,28.936292724208254
