isapercent,mean
0.0,27.59179808877857
2.0,27.396573998585048
4.0,28.301049049590706
6.0,28.682217119849128
8.0,30.35303784652615
10.0,31.720534846522156
12.0,33.665607588916224
14.0,31.828569292526577
16.0,31.937908777686324
18.0,33.3840418566488
20.0,34.06698846039614
22.0,32.86345234197387
24.0,34.31778122366652
26.0,33.13849439556661
28.0,36.93095027210177
30.0,33.28069240968538
32.0,36.29018069255461
34.0,34.8115069044303
36.0,35.47525088393978
38.0,37.553281570271025
40.0,34.94771307722703
42.0,36.95742283874781
44.0,35.95828809306768
46.0,35.90070427319826
48.0,38.567187201695674
50.0,37.11690574731181
52.0,36.509927970384474
54.0,36.86375926285385
56.0,37.747385900606446
58.0,37.783672108500454
60.0,38.41976299773116
62.0,36.534134462382966
64.0,37.84973204701718
66.0,39.31834048221892
68.0,38.065851084987955
70.0,38.71251808433913
72.0,38.35592559391913
74.0,37.45369856951668
76.0,41.49186067182249
78.0,42.292949658459804
80.0,39.84710713273086
82.0,41.406754418460345
84.0,40.30910957564675
86.0,38.567194435945346
90.0,40.00812223322857
92.0,39.281222383281545
94.0,39.8057026996934
96.0,40.27398486168225
98.0,39.09608859148417
100.0,40.68977620490849
