isapercent,mean
0.0,42.72990625767566
2.0,45.87253125506675
4.0,46.02420902120146
6.0,45.530381333766485
8.0,45.57478092213225
10.0,45.58366631720326
12.0,45.48316542423069
14.0,45.2887073913806
16.0,46.22761383684659
18.0,44.91658051601426
20.0,45.46760358223806
22.0,45.07442733521643
24.0,45.30560731091009
26.0,45.80828964134578
28.0,44.45717571214099
30.0,45.86434068307564
32.0,45.387822495815755
34.0,44.92126203944386
36.0,44.15208632582184
38.0,44.16727373743055
40.0,44.228219653597186
42.0,44.96763244260122
44.0,43.73275793220755
46.0,44.285988127235925
48.0,43.79373144637649
50.0,43.21015225269945
52.0,43.056606966812836
54.0,43.18431855292071
56.0,43.28101462622978
58.0,43.64644598435116
60.0,44.436537865224636
62.0,43.77228427708161
64.0,43.37189965053924
66.0,42.80842005162946
68.0,42.82194930386743
70.0,41.59912951073124
72.0,42.59592209422319
74.0,42.244634116537696
76.0,41.062968290464454
78.0,40.961483274831984
80.0,41.848173667302405
82.0,41.52100930445381
84.0,41.33335272940011
86.0,41.53850368338907
88.0,40.36497258232292
90.0,40.99365008229501
92.0,40.7349210204371
94.0,40.51281253843184
96.0,40.95528382721797
98.0,41.43595782028386
100.0,41.57673401539338
