isapercent,mean
0.0,25.005095227036676
2.0,24.650439760636242
4.0,25.256086849126564
6.0,25.46214662309545
8.0,26.759100816120316
10.0,27.782982467899586
12.0,29.969999964025078
14.0,28.200904697006926
16.0,27.715611172318386
18.0,29.040625096028055
20.0,30.00308606889133
22.0,28.771536723321244
24.0,30.22409766670822
26.0,28.908768541020446
28.0,32.293674547057435
30.0,29.161166821019343
32.0,32.002699304028205
34.0,30.549772855241233
36.0,31.306232634133302
38.0,32.738131382943436
40.0,30.531229867433915
42.0,31.687347364525156
44.0,31.101432327712825
46.0,31.674638895651746
48.0,33.50117761502785
50.0,32.392765966039356
52.0,31.861785509165873
54.0,32.20362455472938
56.0,32.796137391687544
58.0,33.05810737906241
60.0,33.42692913374974
62.0,31.840281747552506
64.0,33.17208178028782
66.0,33.53786529847106
68.0,33.34705245960403
70.0,33.67806723749961
72.0,33.32073475870412
74.0,33.237994637979014
76.0,35.55619465798496
78.0,36.06354160395286
80.0,34.72828544160659
82.0,35.427071918971656
84.0,34.673056733821795
86.0,33.113825745935344
90.0,34.29511285666951
92.0,33.83753051263537
94.0,34.37685407995122
96.0,34.36166230633032
98.0,33.34565655852522
100.0,34.03379882086015
