isapercent,mean
0.0,37.52120910432968
2.0,37.35007252943051
4.0,37.10323473583639
6.0,37.04599410385361
8.0,36.89093213110396
10.0,36.69023168974808
12.0,36.67279521766338
14.0,36.798389261252545
16.0,36.732416608619566
18.0,36.75169304232539
20.0,36.83085663450266
22.0,36.47012496854851
24.0,36.825558070410224
26.0,36.75630816013832
28.0,36.69224704174991
30.0,36.96675966513472
32.0,36.72778434238247
34.0,36.76416741317928
36.0,36.8271889923675
38.0,36.50117238400765
40.0,36.75321478210663
42.0,36.875502793716464
44.0,36.7986491935271
46.0,36.41901519648621
48.0,36.83580546927858
50.0,36.665584826621554
52.0,36.722704540343074
54.0,36.73171275944934
56.0,36.35523991570681
58.0,36.49847010592763
60.0,36.53162919917235
62.0,36.422744380071634
64.0,36.18625746222844
66.0,36.722916552783204
68.0,36.78772947839274
70.0,36.49128544795427
72.0,36.46685303802881
74.0,36.86349107290656
76.0,36.407037156645266
78.0,36.5759986958756
80.0,36.10214369330355
82.0,36.85805027523357
84.0,36.37787435935659
86.0,36.53440345725079
88.0,35.40939316068208
90.0,36.962843216999
92.0,37.141963268334194
94.0,38.05520651079556
96.0,37.16465673885916
98.0,37.496768223830074
100.0,37.826880025692965
