isapercent,mean
0.0,8.263232345975856
2.0,10.867530041119375
4.0,10.940634282822804
6.0,11.625579295725872
8.0,11.849270198813914
10.0,12.018123652476573
12.0,12.559693670609578
14.0,13.035703275054162
16.0,13.372726850388291
18.0,13.151653113491285
20.0,12.907419416818959
22.0,12.63747117971914
24.0,12.35432759995332
26.0,12.919890152418319
28.0,13.889972095400777
30.0,13.283140740356107
32.0,13.806761456332772
34.0,14.268681843650239
36.0,13.685610391071709
38.0,13.19810173939691
40.0,14.6960583269694
42.0,14.294407788096297
44.0,14.309128169704957
46.0,14.304644518048592
48.0,12.260067173110222
50.0,15.193495002601097
52.0,15.09920715015563
54.0,15.137293556889134
56.0,15.07501788472768
58.0,15.354764290835398
60.0,15.602306925229948
62.0,14.604015861363068
64.0,16.919181165685533
66.0,17.06688612205298
68.0,14.925199872331103
70.0,16.74276217611248
72.0,17.880244101831032
74.0,17.39860511362891
76.0,17.144510342154785
78.0,18.362036340324586
80.0,17.68495416110804
82.0,17.581774082923666
84.0,19.031938826874853
86.0,17.91157414145881
88.0,19.005796709875828
90.0,19.723321723362215
92.0,19.055274483413
94.0,19.74264574935492
96.0,20.266580165266575
98.0,22.49163376715644
100.0,18.645244294941648
