isapercent,mean
0.0,28.898486042671806
2.0,28.183169417820388
4.0,27.28695191210914
6.0,28.36572247374085
8.0,27.219311158022578
10.0,26.16695495358608
12.0,25.37309072902866
14.0,24.503771031975333
16.0,24.44097574282694
18.0,25.532930110873043
20.0,25.183749730758084
22.0,24.226471010470615
24.0,25.64500297163585
26.0,25.247102278974843
28.0,24.178196552797605
30.0,25.739015118210276
32.0,25.238758386096396
34.0,25.384539608227424
36.0,25.905557442087623
38.0,24.45975891033016
40.0,25.522127829850632
42.0,25.161834630924677
44.0,26.164255265232736
46.0,26.862349816226214
48.0,27.111756407469617
50.0,25.97417085523524
52.0,27.668760191014194
54.0,26.6385529171552
56.0,26.875218804235022
58.0,26.293253164215233
60.0,26.7329979025887
62.0,27.470387151238285
64.0,26.91144171749376
66.0,26.84758823960505
68.0,27.881729694337835
70.0,26.486467562519252
72.0,27.549681741474977
74.0,27.639259061525888
76.0,28.142953419660067
78.0,29.255347329568533
80.0,29.058309465495384
82.0,28.39080586125099
84.0,28.95556257361608
86.0,28.64062872394572
88.0,30.063887056531037
90.0,28.864289716509155
92.0,29.963889738319136
94.0,30.37360916415831
96.0,29.854795664463584
98.0,30.283398717911343
100.0,30.211338568338096
