isapercent,mean
0.0,15.720230764087763
2.0,15.513850302486386
4.0,15.502035700226134
6.0,15.945138530619579
8.0,16.006485674103285
10.0,16.579202336870498
12.0,16.402734670547904
14.0,16.39540980176297
16.0,17.157829907458602
18.0,17.36614496315896
20.0,16.465761979239563
22.0,16.56824368377345
24.0,17.416772869202333
26.0,17.009892329756546
28.0,18.01054425472199
30.0,17.818812576248924
32.0,17.519775384611467
34.0,17.984748557123368
36.0,17.53336016947931
38.0,17.342567492319656
40.0,18.43908971630952
42.0,18.390879269253823
44.0,18.32083392426003
46.0,17.845076650883986
48.0,18.523948109775546
50.0,18.36671293167332
52.0,18.298377766099165
54.0,18.49362466924247
56.0,19.306434861416964
58.0,18.60406160337014
60.0,19.17639927862224
62.0,18.058309209916544
64.0,18.78449160424612
66.0,18.991520494438987
68.0,18.093776724499154
70.0,18.67218736826655
72.0,18.52069539490394
74.0,18.377170497782163
76.0,18.264869084561173
78.0,18.534136442312835
80.0,18.419109354708727
82.0,18.222661590562804
84.0,18.214754756095708
86.0,18.456513783203174
88.0,18.532320674404314
90.0,18.672150972529746
92.0,18.36828352650342
94.0,17.92169162418063
96.0,18.111216870986127
98.0,18.563338664016587
100.0,18.801264227678125
