isapercent,mean
0.0,34.89688554472628
2.0,35.35995761245146
4.0,35.24462738269701
6.0,35.258020268403875
8.0,35.54807529577888
10.0,35.88302979767311
12.0,35.73343466437191
14.0,35.81187680702925
16.0,36.36801013114444
18.0,35.308648802461846
20.0,36.019093672966335
22.0,35.49005649427747
24.0,35.557889689627935
26.0,35.33260982747374
28.0,35.188992528497295
30.0,35.419325688613576
32.0,36.24448579427033
34.0,34.75972459724491
36.0,34.26324282059112
38.0,33.68525922414032
40.0,33.83811168894209
42.0,34.22992978214885
44.0,33.96158707460203
46.0,33.74802352653547
48.0,33.79480283500749
50.0,33.08464232187847
52.0,33.6001534856674
54.0,33.364226049123396
56.0,33.257936361278034
58.0,33.466639615879984
60.0,34.15170286764018
62.0,33.745021764965486
64.0,33.18694214169552
66.0,32.720449897805565
68.0,33.370540607414284
70.0,32.793474846746996
72.0,33.00403753313778
74.0,32.910766047627526
76.0,31.859238351336035
78.0,32.19959191899475
80.0,32.82201527768504
82.0,32.31419321514438
84.0,32.29615132840083
86.0,32.46737292316971
88.0,31.643387983644903
90.0,32.11336851035983
92.0,31.84645779257764
94.0,31.570108282712024
96.0,31.502498051181142
98.0,31.738278718205276
100.0,31.21040038191576
