isapercent,mean
0.0,20.745578123163078
2.0,21.105457629317847
4.0,22.28769289749649
6.0,22.853374489746752
8.0,23.08152669232438
10.0,22.691739264488476
12.0,22.284058516985237
14.0,23.43038094058243
16.0,22.282407090543792
18.0,22.891504819976543
20.0,22.49721513097909
22.0,22.682828341787733
24.0,23.858189247734767
26.0,22.670810328843103
28.0,22.487097220658743
30.0,22.7722623918635
32.0,23.48581236886432
34.0,22.32702799631238
36.0,22.662017105429612
38.0,24.000572543737505
40.0,22.169125669807336
42.0,25.02846016385877
44.0,23.489290366635185
46.0,23.578810978372882
48.0,23.370590763820655
50.0,23.682507862908942
52.0,24.092946026716913
54.0,22.459617753094392
56.0,23.478279734674796
58.0,23.190107258524982
60.0,23.111075458082674
62.0,23.87503581734776
64.0,21.754398935177097
66.0,23.305836652915346
68.0,24.1120463304013
70.0,23.74279886845898
72.0,22.588477111260833
74.0,24.067869555380714
76.0,22.67654754620031
78.0,23.543916728186588
80.0,24.14661080379624
82.0,25.285328951626678
84.0,25.935434369942186
86.0,24.015020451053005
88.0,23.632161150100437
92.0,25.781536953655447
94.0,25.889809346151928
96.0,23.066075706726945
98.0,21.53859618811845
100.0,25.137646354148444
