isapercent,mean
0.0,14.922416363772603
2.0,13.500243992293127
4.0,12.639817092078275
6.0,12.972163557005066
8.0,12.650322716226716
10.0,13.047692551958944
12.0,12.871540866241943
14.0,12.865746945139147
16.0,12.661029684554705
18.0,13.437784736775543
20.0,13.156258457113921
22.0,14.010180651888739
24.0,13.752783341132728
26.0,13.925247542739777
28.0,13.92991258086091
30.0,13.8559575537038
32.0,14.32596494054891
34.0,13.98494430138227
36.0,14.990396524806815
38.0,15.098272744754428
40.0,15.172170411706835
42.0,14.599207345248756
44.0,14.669952589929556
46.0,15.863944387680634
48.0,15.569032712640883
50.0,15.653407083647618
52.0,15.025130297074247
54.0,15.105707258680171
56.0,15.655973443980754
58.0,15.824290828555894
60.0,16.179892418114676
62.0,16.397403109476187
64.0,15.833960120614622
66.0,15.021632089055561
68.0,16.661106475137323
70.0,15.847799243723681
72.0,15.672539057819103
74.0,16.010360004222772
76.0,16.381516948652298
78.0,16.00370867243346
80.0,16.1636378888339
82.0,16.25800153050431
84.0,16.107704018306602
86.0,15.8952652435139
88.0,16.99705463482647
90.0,17.05405679898028
92.0,17.32947795683672
94.0,17.926482598915037
96.0,18.473066433333553
98.0,19.316661422729055
100.0,17.880572988648048
