isapercent,mean
0.0,18.637576869480455
2.0,21.31821058648647
4.0,21.752805591698255
6.0,21.76875090017601
8.0,22.40730859810058
10.0,23.11508235347425
12.0,22.097309538669343
14.0,22.196662373492984
16.0,24.829855474322915
18.0,25.131667634609443
20.0,24.91575079298582
22.0,22.806299396039982
24.0,23.197911239434315
26.0,24.456293456818358
28.0,25.083221010217514
30.0,22.97421473160261
32.0,23.44845334051056
34.0,25.13401734640495
36.0,27.288636766371905
38.0,26.65940362420984
40.0,27.068079961832055
42.0,24.74084234517526
44.0,25.930525354990802
46.0,29.26718546615449
48.0,25.438020625198924
50.0,26.619065304013144
52.0,29.75495518117262
54.0,32.801218374840516
56.0,28.169315616540292
58.0,28.33024427416365
60.0,30.44690567787208
62.0,29.30163909767027
64.0,29.473165666461327
66.0,31.621924718075775
68.0,29.05480615858544
70.0,30.947348156672348
72.0,29.66497913932389
74.0,30.174680497401102
76.0,30.533727080783592
78.0,33.163123454734915
80.0,36.55964318626337
82.0,32.692775859765796
84.0,33.09470421855132
86.0,33.48826946793932
88.0,33.191700912328855
90.0,34.120860851314625
92.0,33.20691915109248
94.0,34.373506158015765
96.0,34.95051831048809
98.0,34.58444339218309
100.0,31.198364839357055
