isapercent,mean
0.0,44.26638595845567
2.0,42.933224467837476
4.0,42.358486385741394
6.0,41.82747303428203
8.0,41.827180248084325
10.0,41.89818358193957
12.0,41.740504713323496
14.0,41.24313529108523
16.0,41.373375511253485
18.0,41.332315233916745
20.0,41.295325383982274
22.0,40.77944009312127
24.0,41.15252780087744
26.0,41.052847197618384
28.0,40.4429625664486
30.0,41.0697805258149
32.0,40.3763922427117
34.0,40.51071697354323
36.0,40.18115082594348
38.0,40.294413882465186
40.0,40.193235477462274
42.0,39.21402930629185
44.0,40.32452527249714
46.0,39.5258743486176
48.0,39.57658366890463
50.0,38.80403304576602
52.0,39.64730155152355
54.0,40.03169896476489
56.0,38.515565203392356
58.0,38.80458055721738
60.0,39.648934967619766
62.0,39.9543519038241
64.0,39.25901502295663
66.0,39.23709102188417
68.0,39.65485620819935
70.0,39.244634338995326
72.0,39.4436931961911
74.0,39.415820666916275
76.0,39.437471725411314
78.0,38.979920630559825
80.0,38.948450874346356
82.0,39.307393976391815
84.0,39.059907130966344
86.0,39.07003086710979
88.0,39.300448146757795
90.0,39.58965728383484
92.0,39.50152554847092
94.0,39.1289806405722
96.0,38.87240232567109
98.0,38.473137789679484
100.0,38.72636065693671
