isapercent,mean
0.0,26.72592548286064
2.0,26.654584216198113
4.0,27.109887730178748
6.0,26.897251517010634
8.0,25.92291735694448
10.0,25.823815017691
12.0,25.49246465567505
14.0,24.84679563718118
16.0,25.59376189345535
18.0,25.780632298914895
20.0,25.532198697114588
22.0,25.233211044508142
24.0,25.73360833875626
26.0,25.27494242542289
28.0,25.97774361328175
30.0,25.617241410222498
32.0,26.53313632570839
34.0,26.849989318533655
36.0,26.749986854232162
38.0,27.2299449621839
40.0,27.383919252991365
42.0,27.98572991857975
44.0,27.48941504579095
46.0,27.968426373053557
48.0,28.235453122549437
50.0,28.586988355103156
52.0,27.99115786523219
54.0,28.218995642792304
56.0,28.161908035451425
58.0,27.72495841996703
60.0,28.26945302897536
62.0,28.37978570462502
64.0,28.38078349766733
66.0,28.62036298375999
68.0,28.237532532903092
70.0,28.19473103291824
72.0,28.419809716584023
74.0,28.348678140444697
76.0,28.846746592339933
78.0,29.345733829626063
80.0,29.40137832292988
82.0,29.3613989943035
84.0,29.765621101775206
86.0,29.453966116097124
88.0,27.72838929256038
90.0,28.937654929521905
92.0,29.772834204552264
94.0,29.149808507311725
96.0,29.302197961761856
98.0,29.216027656388437
100.0,28.41596424938865
