isapercent,mean
0.0,18.502305071525488
2.0,20.06586703807707
4.0,20.92593551415528
6.0,21.18320054823856
8.0,21.350333566418957
10.0,21.74644828365741
12.0,21.893010696821495
14.0,22.23959918136642
16.0,22.424687420836797
18.0,22.46990051246775
20.0,22.522212092105374
22.0,22.80407884195262
24.0,22.99627183065879
26.0,23.114509280570523
28.0,23.051183083481504
30.0,23.278415152455484
32.0,23.365182695725554
34.0,23.266814075703792
36.0,23.168749253909603
38.0,23.25147295487918
40.0,23.32529804827821
42.0,23.516388780773696
44.0,23.58812686376696
46.0,23.614919178287046
48.0,23.882847395321978
50.0,23.823428547403445
52.0,23.9416380772535
54.0,24.066216931607865
56.0,24.246190324372645
58.0,24.180158492878014
60.0,24.268324278472612
62.0,24.17468317474821
64.0,23.944027880258222
66.0,24.140535549049762
68.0,23.958776151239114
70.0,24.052328982909795
72.0,24.11582083094126
74.0,24.057176891467282
76.0,24.129771963733454
78.0,24.290039164264886
80.0,24.286360771385795
82.0,24.351359144763723
84.0,24.15243235414532
86.0,24.376219730619344
88.0,24.720842096201388
90.0,24.541044469811048
92.0,24.73255342906859
94.0,25.323840781512818
96.0,25.55060057140738
98.0,25.51954153660594
100.0,25.31303247718273
