isapercent,mean
0.0,21.065500126890992
2.0,20.341272659291278
4.0,21.95658657464545
6.0,21.400130864584995
8.0,23.11176378452963
10.0,24.177266559681257
12.0,24.82487410874178
14.0,24.47304277466161
16.0,24.900748715736135
18.0,24.68877581851384
20.0,24.249750807189724
22.0,24.305053895050538
24.0,24.45199649485001
26.0,24.404105014493812
28.0,24.715388424001553
30.0,25.429583631337117
32.0,25.123290866752495
34.0,25.821058964738135
36.0,25.447998631071815
38.0,25.120472153549766
40.0,25.57482073876488
42.0,25.273682560191528
44.0,26.184892537943412
46.0,25.791773121197256
48.0,26.086176391220828
50.0,26.347021596601124
52.0,26.723638308500725
54.0,27.263735066039118
56.0,27.803583596958532
58.0,27.95926541560266
60.0,29.029400636934522
62.0,28.19419612649924
64.0,27.519901610838
66.0,29.235441191196593
68.0,29.39703839794519
70.0,29.00067352436511
72.0,28.39878763897197
74.0,28.71171607215498
76.0,30.059486194445185
78.0,29.49136125299009
80.0,30.079168407488503
82.0,28.37386619024653
84.0,29.327841011518796
86.0,31.15976546966302
88.0,30.99833746949435
90.0,33.87539739499019
92.0,31.76193655116122
94.0,31.56345289987119
96.0,33.216786983825386
98.0,32.64213228435329
100.0,32.60707817494563
