isapercent,mean
0.0,36.568630360698755
2.0,37.495933580005435
4.0,37.5266729308719
6.0,37.592995651766195
8.0,37.51573501190405
10.0,37.1992434452753
12.0,37.53133039136797
14.0,37.241227533442334
16.0,36.89652412851769
18.0,37.50602568172886
20.0,36.647700544426925
22.0,36.82261666863949
24.0,37.00973654532373
26.0,37.568136503165825
28.0,37.6332164579439
30.0,37.10114387246938
32.0,36.87563654196326
34.0,37.24469604874722
36.0,37.477884655628756
38.0,37.26183238579462
40.0,36.81726768861197
42.0,36.6208486607483
44.0,37.138926606149596
46.0,37.70676786225338
48.0,37.20229934977405
50.0,36.48775495265632
52.0,37.269970600410076
54.0,36.86954365307073
56.0,36.66561341015612
58.0,37.00931042924893
60.0,37.72567712166232
62.0,36.91014814515116
64.0,36.61027154458601
66.0,37.0679727051668
68.0,36.923080223035925
70.0,36.76456859003739
72.0,36.45018241056731
74.0,37.09272470036491
76.0,36.93247299398464
78.0,36.87279916461782
80.0,36.35850216219434
82.0,36.64027265777643
84.0,36.44454308698348
86.0,36.85329338846086
88.0,36.80005059465492
90.0,36.66431966186856
92.0,35.84584438835568
94.0,35.634622296640345
96.0,35.71957310151421
98.0,36.13860232175491
100.0,35.89256689592834
