isapercent,mean
0.0,5.282206653851044
2.0,8.433282510758357
4.0,8.070843589713174
6.0,9.80773539628966
8.0,9.67130924246696
10.0,9.199911704192209
12.0,9.65134020533645
14.0,8.436984770547907
16.0,9.615681362782253
18.0,8.23557153655004
20.0,8.63379460834616
22.0,9.059091684761942
24.0,8.623399348154155
26.0,9.528266324930698
28.0,8.68117652110155
30.0,8.443520117194085
32.0,9.1638690757235
34.0,8.182891400250785
36.0,9.803368446295837
38.0,9.808949982176753
40.0,9.141789270180773
42.0,8.264329449923014
44.0,9.840467294760003
46.0,9.230523417162077
48.0,10.07030732887221
50.0,9.597490937597872
52.0,9.4784371445006
54.0,9.784460797200522
56.0,10.346068502095818
58.0,9.8817029962882
60.0,10.036746782227542
62.0,10.069367142988925
64.0,10.41531979426857
66.0,9.976627587246437
68.0,10.163195792152166
70.0,11.304985366287731
72.0,9.55154130804871
74.0,9.350413820399451
76.0,9.69228336373018
78.0,10.533988870805738
80.0,9.187609282770117
82.0,9.583465642946024
84.0,9.311727500620854
86.0,9.109928591478688
88.0,9.382809169392106
90.0,9.316152881993908
92.0,9.232575605701452
94.0,8.977369797442483
96.0,8.995430335939924
98.0,9.510284940972166
100.0,9.810804978181237
