isapercent,mean
0.0,8.837408480094691
2.0,9.577631566365469
4.0,10.017274959452031
6.0,10.455092830081947
8.0,11.044272697640787
10.0,11.0662122738276
12.0,10.85125443773866
14.0,11.092588022138235
16.0,11.438857946829792
18.0,12.32864262461432
20.0,12.130222994453309
22.0,12.314591632698233
24.0,12.339336986908437
26.0,12.869152127406501
28.0,12.601795678872513
30.0,12.55523156942072
32.0,12.891781584467184
34.0,13.235560177008487
36.0,12.657747980770498
38.0,12.044934741433647
40.0,14.433194383700807
42.0,13.066514999634341
44.0,13.09504545350019
46.0,12.486690385012052
48.0,14.95630977586589
50.0,14.355020176812294
52.0,15.847652951686237
54.0,15.71040787315898
56.0,15.508550451901737
58.0,16.507691586282135
60.0,16.56909295833795
62.0,16.56513920471609
64.0,16.199597029518273
66.0,17.8194470434626
68.0,17.273798267091998
70.0,17.390475258343464
72.0,17.94043832640823
74.0,17.146497294646768
76.0,17.618009758384403
78.0,17.786822388098365
80.0,17.132076021441748
82.0,17.43923841738377
84.0,19.032011873531463
86.0,17.743447632448543
88.0,17.670534502397302
90.0,17.35778229941855
92.0,17.115268619673447
94.0,18.40787384729046
96.0,17.555209383573406
98.0,18.44274441717024
100.0,18.67374194035389
