isapercent,mean
0.0,18.820568360562994
2.0,18.538572539744013
4.0,19.39821584964955
6.0,19.348593298499313
8.0,21.60160443000875
10.0,19.302760249458252
12.0,19.82682701504718
14.0,20.163073543090253
16.0,20.86283244201707
18.0,20.626213156250785
20.0,22.79975666898328
22.0,21.37566996142446
24.0,22.731712939210727
26.0,22.436995990606608
28.0,22.869528902537617
30.0,23.90108181932349
32.0,22.890284453797065
34.0,23.17750328757279
36.0,23.512132275307803
38.0,23.160539151970195
40.0,24.783515107961794
42.0,23.827988350250646
44.0,24.7852707318393
46.0,24.245590058811384
48.0,24.35650374089913
50.0,23.59755339277713
52.0,23.6589607139815
54.0,25.672433973801603
56.0,25.486399532838167
58.0,25.2477736344768
60.0,26.338273289761887
62.0,25.821981299734183
64.0,25.418487051821366
66.0,25.750269305179433
68.0,26.035647651739417
70.0,26.36055010480836
72.0,26.09304066057845
74.0,26.758947228265342
76.0,26.748810071252787
78.0,27.287828682874284
80.0,26.901833812659937
82.0,27.506610555479753
84.0,26.962972750355014
86.0,26.677389682152626
88.0,27.708364244775247
90.0,27.725610793357745
92.0,27.583064115535148
94.0,28.315966668075617
96.0,28.17735008337719
98.0,29.59908922141426
100.0,27.638639049397764
