isapercent,mean
0.0,20.309052054823464
2.0,19.767330868544253
4.0,19.354742520705884
6.0,19.530776489686037
8.0,19.36698599424983
10.0,19.394782549986225
12.0,19.333176244480974
14.0,19.369897949155913
16.0,19.45708738874671
18.0,19.92191718787909
20.0,19.874397236181185
22.0,20.713316522795488
24.0,20.192189814004994
26.0,20.134860406008485
28.0,20.826948440953927
30.0,20.57652185216318
32.0,21.295952084435594
34.0,20.655661946979254
36.0,21.790919207430743
38.0,21.80503783787098
40.0,22.125387264225836
42.0,21.72174719688514
44.0,21.876705354840805
46.0,22.768853112816394
48.0,22.494749549958915
50.0,22.78217944781098
52.0,22.4382482121159
54.0,22.35432641928647
56.0,22.364066631898474
58.0,22.900742979247372
60.0,23.338474690559124
62.0,23.148816216705548
64.0,23.110436949520352
66.0,22.395971118082688
68.0,23.420221457829225
70.0,23.526682718327447
72.0,23.15325818410392
74.0,23.3199059210881
76.0,23.283363739576558
78.0,23.341615939677975
80.0,23.365663212096656
82.0,23.492964223799245
84.0,23.27628539629429
86.0,23.09898609316826
88.0,23.88162023694606
90.0,24.083027439225802
92.0,24.131061773225376
94.0,25.04058109753872
96.0,24.81346919550505
98.0,24.812174114926304
100.0,24.276556107800076
