isapercent,mean
0.0,21.19697784554948
2.0,20.731943723636014
4.0,20.790937553020566
6.0,20.875527323056396
8.0,20.918073934066022
10.0,20.936872400253584
12.0,20.93828649139625
14.0,21.00029739905578
16.0,21.0773961020237
18.0,20.914529820129328
20.0,20.993178361379698
22.0,20.960287948549507
24.0,20.96835560145777
26.0,21.202751135189406
28.0,21.263819246000388
30.0,21.162497134626076
32.0,21.261810147046386
34.0,21.41211323792223
36.0,21.478391403373195
38.0,21.635021127900693
40.0,21.887232996494657
42.0,21.889661179061186
44.0,21.967465864471865
46.0,22.097373269854906
48.0,22.071065278403047
50.0,22.227144574830984
52.0,22.409367888793486
54.0,22.63010081887129
56.0,22.71040338024989
58.0,22.574525621741806
60.0,22.833982431916816
62.0,22.728919452767993
64.0,22.9061709353146
66.0,22.681423958870646
68.0,22.88119617307789
70.0,22.836314538856513
72.0,23.049848065874265
74.0,23.425578523209975
76.0,22.98314075769764
78.0,23.15567046838355
80.0,22.96826895535349
82.0,22.998610157565388
84.0,23.442818687270204
86.0,23.14625973946191
88.0,23.220297033290066
90.0,22.655399722000904
92.0,23.72227510023052
94.0,23.45571262304041
96.0,22.25814354131326
98.0,23.29185832793829
100.0,22.602783659665263
