isapercent,mean
0.0,28.4874373484725
2.0,29.370659297004746
4.0,30.645965115500502
6.0,30.819292972495717
8.0,31.55327914705373
10.0,31.224661704994187
12.0,30.382609952726966
14.0,31.364418474286325
16.0,29.95732902619717
18.0,30.95494200930008
20.0,30.67885507145262
22.0,30.558054776226257
24.0,31.831536626433245
26.0,31.52832705069197
28.0,30.502217407008867
30.0,31.052842534954827
32.0,31.05648280689504
34.0,30.253041156382743
36.0,30.573738357594642
38.0,31.8175443302796
40.0,29.932279883770807
42.0,33.258902995842085
44.0,30.31936596861766
46.0,30.37286976506112
48.0,31.49346660512439
50.0,30.954673018021396
52.0,32.54711457082859
54.0,30.974449937404263
56.0,30.20879194811234
58.0,31.565025751473247
60.0,30.13163613365873
62.0,31.99606330369132
64.0,30.29582997159368
66.0,31.242279939060978
68.0,31.97238893015131
70.0,32.01821309188301
72.0,30.04682617556558
74.0,32.61866028378399
76.0,30.45961992293154
78.0,31.858210941359992
80.0,32.470935052234786
82.0,33.852699439024114
84.0,32.98434344322311
86.0,32.43106097978386
88.0,32.05489468747845
92.0,33.10118698714899
94.0,33.844754869561456
96.0,31.5971016513788
98.0,29.515592027456123
100.0,32.74029229495875
