isapercent,mean
0.0,35.06187066031908
2.0,34.82119869274542
4.0,35.10858424923414
6.0,34.76307370538409
8.0,34.543708136548275
10.0,35.11236303986829
12.0,34.77147393143021
14.0,34.8966883153531
16.0,35.38425503731459
18.0,34.88255947780126
20.0,35.47696792117847
22.0,35.141020964186815
24.0,35.585454466621535
26.0,35.047776053546734
28.0,35.34942916277667
30.0,34.47164451598076
32.0,35.59377619210691
34.0,35.57893616187083
36.0,35.508086369855945
38.0,36.606881438865514
40.0,35.721440806900176
42.0,36.024802534453244
44.0,34.91663089721331
46.0,34.96082064534005
48.0,36.089512231388404
50.0,35.60277724270003
52.0,35.5145924120548
54.0,35.2674478058972
56.0,35.52578981681375
58.0,35.12061512442485
60.0,35.067424473171236
62.0,34.704590653266905
64.0,34.608269156560404
66.0,34.97975216522823
68.0,35.08218746947437
70.0,34.53070441214506
72.0,34.42996529365536
74.0,34.42190772598434
76.0,34.36790090802522
78.0,34.54111083584107
80.0,35.02845804854613
82.0,34.30467064379796
84.0,34.17207305283443
86.0,34.54309156626297
88.0,33.81876504486251
90.0,33.77138548219167
92.0,33.45103030165408
94.0,33.38906371153058
96.0,34.471388282325584
98.0,37.700393450393285
100.0,37.702276967053606
