isapercent,mean
0.0,13.791619071834642
2.0,17.869792042263516
4.0,18.273254200091426
6.0,18.39813294253192
8.0,17.866069546823837
10.0,18.44778858822415
12.0,18.226559285648865
14.0,18.05381051472404
16.0,18.356366649051346
18.0,18.59390365122593
20.0,18.722880459780107
22.0,19.06127952953513
24.0,19.64110675763581
26.0,19.42396882438872
28.0,19.19925275992543
30.0,19.066759621507945
32.0,20.136203764494464
34.0,19.459981191920047
36.0,19.21571166376881
38.0,20.028528126383566
40.0,19.802586743267494
42.0,20.296469617991626
44.0,19.359098471688778
46.0,19.84593025026618
48.0,20.686986770986522
50.0,19.543197796351592
52.0,19.668934345363002
54.0,19.79171824331993
56.0,19.736827208781055
58.0,20.481688796327273
60.0,20.21013835502007
62.0,19.61074276682686
64.0,20.257576344854325
66.0,20.314988069729928
68.0,20.457024978575497
70.0,21.816809753265787
72.0,21.907613313645328
74.0,21.533530076087022
76.0,21.609901560885646
78.0,20.89153681185503
80.0,21.34454859131079
82.0,21.909764933956207
84.0,21.239961680106948
86.0,21.26635911349817
88.0,21.331845373881116
90.0,21.731443297700874
92.0,21.304539582458172
94.0,21.502802353778765
96.0,21.487153194162307
98.0,20.818270088017805
100.0,21.16623319907216
