isapercent,mean
0.0,33.852852944510225
2.0,34.9948489718104
4.0,34.65721206204389
6.0,34.035433289618794
8.0,33.57629750586513
10.0,33.182424864893534
12.0,33.7695543530295
14.0,33.033180906600556
16.0,33.103535666307636
18.0,33.38779990949266
20.0,31.820963329263034
22.0,33.64985320796428
24.0,33.747746893867124
26.0,33.944483112827136
28.0,32.92326890514539
30.0,31.90733038067017
32.0,33.40828671229301
34.0,33.24141526280759
36.0,33.29608627882372
38.0,31.874859417124522
40.0,34.03281038949483
42.0,31.402964281380196
44.0,33.33762766605138
46.0,32.67268182253776
48.0,33.70336747935543
50.0,33.28872056861738
52.0,33.770000957783935
54.0,31.970081623479313
56.0,33.274670804034294
58.0,32.34834121488089
60.0,31.558769322925446
62.0,33.211011600380246
64.0,32.50781214031134
66.0,33.575338352395924
68.0,33.03427787017241
70.0,33.44316591151285
72.0,32.862818466925376
74.0,33.84106413706724
76.0,33.81111133295717
78.0,33.65338074241321
80.0,33.81597330240178
82.0,33.07475579274965
84.0,34.411696198099754
86.0,33.613205730495615
88.0,34.28784789759895
90.0,33.68762065236832
92.0,34.920497279180154
94.0,35.09434117782455
96.0,35.21375376931655
98.0,35.58395747079298
100.0,35.41206402237548
