isapercent,mean
0.0,17.127021635083793
2.0,17.432658052412393
4.0,17.931726153263153
6.0,18.002587927363198
8.0,17.663346457925154
10.0,17.498700352122874
12.0,17.435868147473272
14.0,17.159817469484974
16.0,17.458996890012617
18.0,17.48320247283276
20.0,17.433788572859726
22.0,17.386263057771025
24.0,17.534134280616755
26.0,17.59751452794237
28.0,17.735405777336258
30.0,17.62141332869634
32.0,17.960184876612445
34.0,18.15945774762102
36.0,18.288584412435192
38.0,18.428043656420527
40.0,18.401362259883157
42.0,18.73871094933557
44.0,18.35704931608699
46.0,18.759858200528505
48.0,18.96498658993285
50.0,18.845833035303148
52.0,18.816579810403674
54.0,18.93090981562871
56.0,18.997163543731805
58.0,18.733683307292864
60.0,19.03854425576809
62.0,19.219986819600702
64.0,19.22788486395877
66.0,19.510035540560175
68.0,19.319397981460366
70.0,19.42353048576216
72.0,19.603989943925004
74.0,19.43572197292746
76.0,19.52948883157483
78.0,20.1054970528362
80.0,19.93209687290364
82.0,19.79542094643521
84.0,19.97058808323605
86.0,19.937858451479944
88.0,18.916591678824844
90.0,19.513857273035704
92.0,20.181829269175672
94.0,19.613562051390748
96.0,19.238456414741474
98.0,19.74338444524499
100.0,19.699965174538075
