isapercent,mean
0.0,23.105300226578517
2.0,22.85249374377236
4.0,23.0668572953206
6.0,23.17582259929378
8.0,24.23470579399528
10.0,24.80188507098483
12.0,27.097035755562594
14.0,25.549681176735135
16.0,24.754172083162167
18.0,25.906748774149996
20.0,27.029313407242487
22.0,25.83270727040767
24.0,27.304101085677434
26.0,25.944506222954395
28.0,29.010240125003733
30.0,26.26278779069908
32.0,28.896472140177615
34.0,27.329952585714707
36.0,28.24274037467652
38.0,29.24616724062537
40.0,27.451381721365383
42.0,28.310606745499598
44.0,27.753587545511664
46.0,28.705544312287635
48.0,30.10260475582716
50.0,29.188571093147537
52.0,28.493222602029117
54.0,28.851821769342166
56.0,29.431192965471997
58.0,29.89931527956595
60.0,29.99253988133481
62.0,28.641479847204533
64.0,29.939817728070203
66.0,29.976095099459144
68.0,30.11573447752365
70.0,30.229103676492517
72.0,29.93492201323233
74.0,30.260172950958633
76.0,31.46282728749651
78.0,32.09438386504439
80.0,31.343398143440396
82.0,31.326158002189104
84.0,30.907051347758408
86.0,29.6524864320091
90.0,30.905452452290117
92.0,30.551791976468127
94.0,30.357854859995033
96.0,30.497806124551758
98.0,30.172420096180826
100.0,30.38398839056669
