isapercent,mean
0.0,24.54871572863364
2.0,24.420862553937702
4.0,25.136916809183372
6.0,25.14069946749584
8.0,27.773302370204377
10.0,24.761306898511865
12.0,25.350412557258462
14.0,26.20150624085426
16.0,26.730172737293675
18.0,26.35855625141731
20.0,29.0823877029681
22.0,27.329403060478555
24.0,28.531751476763358
26.0,28.439027843885533
28.0,28.849506436394243
30.0,29.90832893135338
32.0,28.580110064906275
34.0,28.953998297357877
36.0,29.449042255527996
38.0,29.564852137784662
40.0,30.211049143480757
42.0,29.23508582695347
44.0,30.32766739388996
46.0,29.528801124336646
48.0,30.28823674691465
50.0,29.241170290612526
52.0,28.859137463689954
54.0,31.237712857019222
56.0,30.945771252462755
58.0,30.297918220928945
60.0,31.08548034621035
62.0,31.278233421986613
64.0,30.95379102414755
66.0,30.747856034731058
68.0,31.331838751236774
70.0,31.926462473695274
72.0,31.54765077090236
74.0,31.83311193158268
76.0,31.4325984320716
78.0,32.032072767231
80.0,31.786784384958757
82.0,32.094564694001775
84.0,31.283863004110355
86.0,31.300256766003002
88.0,32.55847718960326
90.0,32.057580095252334
92.0,32.156323865109314
94.0,32.91782351958406
96.0,33.39478425844363
98.0,33.69249057380038
100.0,34.66088933247566
