isapercent,mean
0.0,10.739619964270377
2.0,11.393541280134581
4.0,11.110254348735955
6.0,11.060014927600845
8.0,10.822163741575707
10.0,10.854541191162548
12.0,10.937754948626765
14.0,10.877687638796047
16.0,10.679246865589795
18.0,10.772904285792334
20.0,10.8293016276702
22.0,10.557657016590134
24.0,11.105244510626635
26.0,11.01922729782153
28.0,11.314153255092162
30.0,10.856439240820837
32.0,11.161496991619552
34.0,11.425936883921594
36.0,11.376099149622652
38.0,11.886257319825422
40.0,11.399973045242099
42.0,11.959243858541823
44.0,11.688296235114668
46.0,11.442775369845767
48.0,11.778993070778164
50.0,11.67546514898902
52.0,11.944597895449688
54.0,12.404136356017498
56.0,11.565710592662272
58.0,12.399799894511519
60.0,12.522616567164487
62.0,12.512300139808628
64.0,12.575474777035295
66.0,12.720966132131446
68.0,12.694053238216593
70.0,12.788538434602458
72.0,12.659531153848194
74.0,12.755385164082371
76.0,12.874995499109206
78.0,12.630522409820038
80.0,12.839813505560056
82.0,12.85205351178723
84.0,12.85942252129739
86.0,13.058597804656282
88.0,13.093576394239681
90.0,12.672648346700987
92.0,13.272747322480171
94.0,13.855748397291087
96.0,14.38212906326656
98.0,15.274974629116885
100.0,14.881648069720164
