isapercent,mean
0.0,24.278812328968364
2.0,20.774094213321092
4.0,22.80055822431872
6.0,23.912816300817884
8.0,23.121334642526715
10.0,24.077205199354534
12.0,23.55062903410974
14.0,24.562824808970102
16.0,23.983431687311974
18.0,24.047324710262146
20.0,23.843309970755758
22.0,24.079735825840796
24.0,23.955377036416643
26.0,24.253524844048748
28.0,24.982676420439837
30.0,25.296801940190086
32.0,23.658022370554207
34.0,25.356943196387636
36.0,26.24750176706125
38.0,24.736289589136124
40.0,25.59193794331667
42.0,26.082605988560683
44.0,26.15232750355415
46.0,25.344882658247144
48.0,25.9138383504771
50.0,27.014406784164493
52.0,27.625780506298543
54.0,26.88311298734014
56.0,26.201899971298268
58.0,26.94831229944388
60.0,26.347723727919785
62.0,23.755259706942407
64.0,26.14446675783552
66.0,26.53050210022201
68.0,24.754030662050287
70.0,22.716738179310116
72.0,27.01106604064205
74.0,27.864966630388878
76.0,28.12914128613465
78.0,26.29507854055426
80.0,27.59005455817254
82.0,26.192240156623306
84.0,25.179605099583263
86.0,26.841176529404983
88.0,30.865578519848324
90.0,24.47164654665566
92.0,26.74060195130594
94.0,27.15024871666099
96.0,27.122549069262277
100.0,28.323317533731977
