isapercent,mean
0.0,34.053336848424856
2.0,33.39661481312256
4.0,32.84347314166014
6.0,33.626965609169666
8.0,34.15512383887841
10.0,33.881608485829766
12.0,33.399555389573095
14.0,32.96329088752691
16.0,32.89383213811372
18.0,32.82855283304406
20.0,33.47040653150717
22.0,32.564586307225966
24.0,32.84770686509213
26.0,34.30242593494979
28.0,33.03127061096386
30.0,34.04537893891046
32.0,32.53575327107383
34.0,33.1065204247783
36.0,33.414066636031286
38.0,33.378032827149376
40.0,33.47176938459132
42.0,32.783715205709754
44.0,32.379479038202554
46.0,33.569060446412074
48.0,33.92261466528503
50.0,33.3695288311374
52.0,34.04376714823482
54.0,33.65840221708177
56.0,33.976968788290755
58.0,33.650922836404725
60.0,34.299461939426955
62.0,33.90339728540711
64.0,33.76655625584052
66.0,34.43527604194458
68.0,34.798686702250876
70.0,34.470534645876924
72.0,34.84175366844417
74.0,34.50209189415663
76.0,35.16707051894479
78.0,34.94947005114711
80.0,35.628547111855056
82.0,35.42910705826478
84.0,35.22407711972595
86.0,35.6603314156983
88.0,36.397410100047466
90.0,36.031248406032134
92.0,36.20817288324814
94.0,36.008985381734
96.0,35.85977714955076
98.0,36.44126473038991
100.0,36.58956049190547
