isapercent,mean
0.0,11.001523596091737
2.0,11.288268235232403
4.0,11.155036289973697
6.0,11.132864381151135
8.0,11.203097523932989
10.0,11.116764139898928
12.0,11.458517030377106
14.0,10.749718010336775
16.0,10.96341078355413
18.0,10.85664425676053
20.0,11.159396634863517
22.0,10.940046305108822
24.0,11.07984676417447
26.0,11.045907887478128
28.0,11.167701513170252
30.0,11.184977259081625
32.0,11.254562810726267
34.0,11.260185890145213
36.0,11.246866701773532
38.0,11.333503410613316
40.0,11.334870804177397
42.0,11.40980147770762
44.0,11.243027383920364
46.0,11.501710178811273
48.0,11.52169109004874
50.0,11.752697375809527
52.0,11.612842981574143
54.0,11.663762180366206
56.0,11.61531678402302
58.0,11.911366028141341
60.0,12.154729878068943
62.0,12.204323994314434
64.0,12.261585174247228
66.0,11.974290165202461
68.0,11.855171483636946
70.0,12.000613416297348
72.0,11.809750262932042
74.0,12.384843122102422
76.0,11.923758437143903
78.0,12.473210468696966
80.0,12.356806266565526
82.0,12.540814397740249
84.0,12.596038818349992
86.0,12.721306782578175
88.0,13.342487664971
90.0,13.12291285906099
92.0,12.82416238538028
94.0,12.973524590053
96.0,13.19419970472013
98.0,13.152763366765667
100.0,13.262385079163112
