isapercent,mean
0.0,13.278046356079894
2.0,13.477308648466622
4.0,13.824468726571547
6.0,13.816385057463052
8.0,13.822737910167524
10.0,13.960506623685884
12.0,14.171690604910966
14.0,14.181044650562637
16.0,14.033453377370005
18.0,13.884328156200821
20.0,13.930708412388
22.0,14.379810984662397
24.0,13.816732657300639
26.0,13.928042659092222
28.0,13.801318239388744
30.0,14.055863648130412
32.0,14.070285770532621
34.0,14.12913936988594
36.0,13.846835493828332
38.0,14.376018335150793
40.0,14.204758343700263
42.0,14.114166672994925
44.0,14.384519328968638
46.0,14.864665647242987
48.0,14.731758807755496
50.0,13.788973481970132
52.0,14.303466117651064
54.0,14.866355026083193
56.0,15.182157271259962
58.0,13.758171364588849
60.0,13.819616452387319
62.0,13.94912188127613
64.0,14.504124287115337
66.0,13.676619481270453
68.0,13.602448739008514
70.0,13.197411866937781
72.0,14.345028770289835
74.0,13.645556906837708
76.0,14.327773439176298
78.0,13.97977893413252
80.0,13.536473635124366
82.0,13.076356021098144
84.0,13.573030888341432
86.0,13.400395232451926
88.0,13.212802596127606
90.0,13.54441024365058
92.0,13.19190003641628
94.0,13.360369453401333
96.0,13.633363898146811
98.0,12.920573438564254
100.0,12.630526388388915
