isapercent,mean
0.0,24.119704805771693
2.0,23.651950312254478
4.0,23.079307603403866
6.0,23.306378962416495
8.0,23.22029889714482
10.0,23.310841127844036
12.0,23.054001012136833
14.0,23.440668180034432
16.0,23.070613072804015
18.0,22.697306767572147
20.0,22.427228887873266
22.0,21.907546125548542
24.0,22.359127956398083
26.0,22.23681504760433
28.0,21.62419327927493
30.0,21.932977568872097
32.0,22.3101895930729
34.0,22.166193981590528
36.0,22.588787805954563
38.0,22.219553778551546
40.0,22.14828161133184
42.0,22.213519841650577
44.0,21.710488974585857
46.0,22.184381221209517
48.0,21.92155121950555
50.0,21.657716066810863
52.0,22.365009370827618
54.0,22.40198536243782
56.0,21.159022835077717
58.0,21.184947290312728
60.0,21.39723048100041
62.0,22.046275700211012
64.0,22.037464803499592
66.0,22.097724349511907
68.0,21.912720974384367
70.0,21.69399771425235
72.0,21.317811239217875
74.0,21.017375039321287
76.0,21.19854538254869
78.0,20.792402649440305
80.0,21.30150435025197
82.0,20.766399269892585
84.0,21.553614508927197
86.0,21.580122487907026
88.0,21.17037709651353
90.0,21.843598999111467
92.0,21.278740526566477
94.0,20.465931422450957
96.0,21.28979620983365
98.0,19.87159775580193
100.0,20.645382087080925
