isapercent,mean
0.0,25.28738006163538
2.0,26.581371480509222
4.0,26.44314199571193
6.0,27.236274386048986
8.0,27.384321495856184
10.0,27.68423338764143
12.0,28.15821360694506
14.0,28.44942155753293
16.0,28.3004422336713
18.0,28.470521608356297
20.0,28.325684335144317
22.0,28.543333127010218
24.0,28.708275466473975
26.0,28.2393326889788
28.0,29.144476586769088
30.0,28.509129847034636
32.0,28.729555807409326
34.0,28.61938509933246
36.0,28.8795462153995
38.0,28.755956495873505
40.0,28.892264108458214
42.0,28.664702195541256
44.0,29.01670924120303
46.0,28.68581658405868
48.0,29.189401800481054
50.0,28.630567687764714
52.0,28.367309463505116
54.0,28.791593947210266
56.0,28.661144481352057
58.0,29.00266902021302
60.0,27.915749948976384
62.0,28.23960991825049
64.0,28.939724376119617
66.0,29.196029606413816
68.0,29.135839010993944
70.0,28.624655368922852
72.0,28.664842779788437
74.0,28.609198825799382
76.0,28.77558557296193
78.0,29.12557032991356
80.0,28.84446281315159
82.0,28.870678247301296
84.0,29.11355763081534
86.0,28.70298615560487
88.0,28.708490443724347
90.0,29.160365833056705
92.0,29.409074133852897
94.0,29.038379834894034
96.0,29.24570863983647
98.0,29.547532512613284
100.0,28.833991901957067
