isapercent,mean
0.0,19.031941883296465
2.0,19.159064878025713
4.0,19.505102812255984
6.0,19.591166061486494
8.0,19.67160370309085
10.0,19.674003162353085
12.0,19.906348834634628
14.0,19.93507744958447
16.0,19.866159608645866
18.0,19.859497874011804
20.0,19.97140317189729
22.0,19.94804837656522
24.0,20.3572140808442
26.0,20.40772250251017
28.0,20.44912239333231
30.0,20.780499032496365
32.0,21.374532052973528
34.0,20.924775493609317
36.0,21.365827980817265
38.0,21.400344229530553
40.0,21.27732105977873
42.0,21.60310232784122
44.0,21.682212044593136
46.0,21.9777022037637
48.0,21.966089501725932
50.0,21.782139840720017
52.0,21.889947599260253
54.0,22.077389026149046
56.0,22.44108956251245
58.0,22.74692204338048
60.0,22.890008099575287
62.0,23.249237426848758
64.0,22.906166533184958
66.0,22.550945565322007
68.0,23.105565903652415
70.0,23.32143780931976
72.0,22.878551024908194
74.0,23.467081786183652
76.0,22.79887203176532
78.0,23.1779328692245
80.0,23.518148583733723
82.0,23.358304397264728
84.0,23.553933197074798
86.0,23.916735375458575
88.0,23.75959794605388
90.0,23.936486069073574
92.0,23.93038895025433
94.0,23.285106291115394
96.0,23.46068350711495
98.0,23.55881220007864
100.0,23.70605698873578
