isapercent,mean
0.0,20.68488926721148
2.0,21.24494440417591
4.0,20.93134405364758
6.0,21.016099355539616
8.0,21.179727801899144
10.0,21.199861812959657
12.0,21.195351674286854
14.0,21.81639061179787
16.0,21.73549217981475
18.0,21.048990836455637
20.0,21.26757198564041
22.0,21.836488147743506
24.0,21.7988168442994
26.0,21.45795821555796
28.0,22.129044476662102
30.0,22.39921184037039
32.0,21.62879065848292
34.0,22.397277352232468
36.0,22.4899167225887
38.0,21.893471628480025
40.0,22.56435408169976
42.0,22.57612859754468
44.0,23.153187417328546
46.0,22.42840241423221
48.0,23.009782919960298
50.0,23.505393691664292
52.0,24.165851322577133
54.0,23.2611140124678
56.0,24.080147767299795
58.0,24.020727293008616
60.0,23.259031134310444
62.0,21.83095296378406
64.0,22.86685412440716
66.0,23.649034570060206
68.0,24.03835682166778
70.0,23.773652012045034
72.0,22.79020896013165
74.0,24.281221231179646
76.0,23.656397605313106
78.0,24.46142299268283
80.0,24.05024801184902
82.0,23.216935882581396
84.0,22.317766743268635
86.0,24.53275879918031
88.0,25.235520210649007
90.0,25.465562320848644
92.0,22.58221970081126
94.0,22.655822451452195
96.0,24.520642598701386
100.0,25.415341308093165
