isapercent,mean
0.0,23.487031339170404
2.0,28.102793289427087
4.0,29.86771976762225
6.0,30.669550692222963
8.0,29.66410342894015
10.0,30.05446105248313
12.0,29.837425888839416
14.0,29.519144493480116
16.0,30.062879700105807
18.0,29.249384543575932
20.0,29.66705433351048
22.0,30.272113281798788
24.0,30.404771273089406
26.0,30.733498308945787
28.0,30.349826813217003
30.0,30.359159038953155
32.0,31.097851176262747
34.0,31.403988995391185
36.0,30.262911632185492
38.0,30.844553984342188
40.0,30.353160332433
42.0,31.437774801628404
44.0,31.212341023099814
46.0,31.067766672832054
48.0,30.975879682608372
50.0,31.992098232242597
52.0,30.262648213242162
54.0,31.201694143250577
56.0,31.01211432421679
58.0,31.92934654898575
60.0,31.657946685529687
62.0,32.55845288506738
64.0,32.24998116697822
66.0,32.308747075707835
68.0,32.58456192695324
70.0,33.25250508997328
72.0,33.09054405520741
74.0,32.880708610286845
76.0,33.06376945379531
78.0,32.96296022738336
80.0,33.2604875432591
82.0,33.005624666527616
84.0,32.89882199832292
86.0,32.88268515190385
88.0,32.86911879316448
90.0,33.38441418500163
92.0,31.88988278008052
94.0,33.21974327161123
96.0,33.11429342772399
98.0,31.779483833812304
100.0,33.110715432513956
