isapercent,mean
0.0,24.866055693817497
2.0,25.50626178271324
4.0,25.602014306574347
6.0,25.739256727967472
8.0,25.940721105501616
10.0,25.65708837632888
12.0,25.089833768965903
14.0,24.688249208519018
16.0,24.856942650572513
18.0,24.579462977510953
20.0,24.748270066187473
22.0,24.546124898964628
24.0,25.116107173407165
26.0,24.521013118098445
28.0,24.759240251862522
30.0,24.073974535590963
32.0,23.702418416182965
34.0,23.92450679242668
36.0,23.569885950177085
38.0,23.39570047722567
40.0,23.533887085161
42.0,23.18138855459373
44.0,23.49982543399239
46.0,23.151702633500808
48.0,22.902535009873983
50.0,22.993941448289505
52.0,22.89464538148908
54.0,22.302808358421792
56.0,22.850762034931126
58.0,22.663341765487825
60.0,22.410990145890025
62.0,22.123334500451417
64.0,21.73841412804723
66.0,22.37825561310221
68.0,22.09866142520467
70.0,21.432953615072773
72.0,21.66688566333147
74.0,21.621486986474302
76.0,21.631028510553673
78.0,21.766650536980695
80.0,21.36970755707211
82.0,21.448171100502048
84.0,21.711370360766107
86.0,20.824279302618876
88.0,20.966535520269463
90.0,20.77302669211464
92.0,20.075584000424943
94.0,18.823327374535893
96.0,18.64355689083115
98.0,18.991331614091578
100.0,18.008939530043516
