isapercent,mean
0.0,11.521204169990074
2.0,13.914552834697368
4.0,14.324975436841983
6.0,14.124390894717772
8.0,13.758286306130154
10.0,14.082288861133794
12.0,14.758101257389319
14.0,14.617264763193177
16.0,14.003837812869909
18.0,13.588981942377956
20.0,13.673505494030866
22.0,14.458147173128435
26.0,14.197557085666888
28.0,13.841212460504655
30.0,14.85354372915029
32.0,15.798111066704836
34.0,15.18452347986164
36.0,13.862167848156327
38.0,16.704418020435856
40.0,14.670238838553898
42.0,19.83599274885383
44.0,14.750418976763273
46.0,15.030937616625579
48.0,17.781673737987365
50.0,15.861235019087431
54.0,16.007073257338238
56.0,17.126038224877114
60.0,17.047975871990225
64.0,15.235634309792635
66.0,16.44888677459352
68.0,16.92957790982059
70.0,16.969152560738312
72.0,15.851745645066359
74.0,16.83598662209055
78.0,16.494359620746188
82.0,16.74753921065345
84.0,16.941259192345544
86.0,21.290929832643457
88.0,15.129627845655126
90.0,18.99046324095917
92.0,16.768720544155038
94.0,17.23431617395106
98.0,18.33330435694168
100.0,18.109091507055712
