isapercent,mean
8.0,9.892154505484765
10.0,12.953785658229918
12.0,11.768465415565698
16.0,11.17211502361373
20.0,10.717054771775702
22.0,11.824203317192797
24.0,10.621838154126198
26.0,10.714651523441644
28.0,10.85803814997942
30.0,11.986543625959094
32.0,10.668084025844859
34.0,10.459345630962861
36.0,11.956723449764521
38.0,11.490569537072313
40.0,11.241463781796426
42.0,12.720869827696381
44.0,14.256895300407741
46.0,10.293683973711397
48.0,14.764559938650931
50.0,12.554471206273405
52.0,9.816899824087745
54.0,13.752615117670873
56.0,12.714424265471672
58.0,11.491346903607162
60.0,14.480208426141614
62.0,15.74001510233184
64.0,13.289571791799213
66.0,13.726089678885423
70.0,12.818372625075682
72.0,14.30221175588029
74.0,13.471179505682512
76.0,14.640241752573255
78.0,13.777675487137975
80.0,13.83402746359647
82.0,13.467251253210142
84.0,14.305759658652322
86.0,17.37940817629278
88.0,15.023733039837342
90.0,14.878081854306277
92.0,13.621959896892545
94.0,14.415383681523714
96.0,14.323856879655022
98.0,14.231931127502826
100.0,14.216024049545277
