isapercent,mean
0.0,
2.0,28.834753252487975
4.0,27.091240697319304
6.0,28.923895732084095
8.0,29.375763388242273
10.0,28.240597291142723
12.0,29.82605312053739
14.0,29.260740360959904
16.0,29.67870455967916
18.0,28.891985934516498
20.0,28.11343722010391
22.0,28.340050194340293
24.0,29.146021007170397
26.0,28.54767635526114
28.0,29.234734775372655
30.0,29.27610808013573
32.0,30.229178581078763
34.0,29.028662928793672
36.0,29.84498363576044
38.0,29.766692314723088
40.0,30.110328377180256
42.0,28.78673768247534
44.0,31.316800504366977
46.0,30.04501598490678
48.0,30.72956879696954
50.0,32.98763985694739
52.0,29.67470706526581
54.0,31.53594502837614
56.0,31.401283210789053
58.0,30.855329533459173
60.0,32.52075804139967
62.0,32.56532991891236
64.0,32.260038814356726
66.0,30.946008066295086
68.0,29.71262549154079
70.0,32.223228174956745
72.0,30.357995551835092
74.0,32.080349449191
76.0,31.450598977035053
78.0,32.79423350501146
80.0,32.154426126297736
82.0,29.81042238568971
84.0,33.50257842768647
86.0,33.54253180272862
88.0,33.43329204941052
90.0,34.81754228930549
92.0,36.02247307852865
94.0,38.98052615602691
96.0,35.779342490496575
98.0,36.99467291618511
100.0,34.91353302137189
